2021-04-14 22:10:55,256 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Wed Apr 14 22:10:55 CST 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-14 17:34:50,083 | INFO  | Listening for connections at: amqp://activemq:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 17:34:50,091 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:34:50,099 | INFO  | Listening for connections at: stomp://activemq:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 17:34:50,107 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:34:50,119 | INFO  | Listening for connections at: mqtt://activemq:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 17:34:50,122 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:34:50,385 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@53f6fd09{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-14 17:34:50,494 | INFO  | Listening for connections at ws://activemq:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-14 17:34:50,498 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:34:50,507 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:activemq-36911-1618421689593-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-04-14 17:34:50,509 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-04-14 17:34:51,628 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-04-14 17:34:52,181 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 17:34:52,182 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 17:34:52,240 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-04-14 17:34:52,542 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-04-14 17:34:52,640 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-04-14 17:36:00,421 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Wed Apr 14 17:36:00 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-14 17:36:02,338 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-04-14 17:36:02,532 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 17:36:02,643 | INFO  | Recovering from the journal @1:90069 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 17:36:02,644 | INFO  | Recovery replayed 3 operations from the journal in 0.092 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 17:36:02,673 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-04-14 17:36:03,045 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:activemq-33943-1618421762700-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-04-14 17:36:03,073 | INFO  | Listening for connections at: tcp://activemq:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 17:36:03,083 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:36:03,098 | INFO  | Listening for connections at: amqp://activemq:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 17:36:03,100 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:36:03,111 | INFO  | Listening for connections at: stomp://activemq:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 17:36:03,119 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:36:03,144 | INFO  | Listening for connections at: mqtt://activemq:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 17:36:03,155 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:36:03,359 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@53f6fd09{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-14 17:36:03,416 | INFO  | Listening for connections at ws://activemq:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-14 17:36:03,421 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:36:03,423 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:activemq-33943-1618421762700-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-04-14 17:36:03,424 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-04-14 17:36:04,581 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-04-14 17:36:05,073 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 17:36:05,076 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 17:36:05,180 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-04-14 17:36:05,781 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-04-14 17:36:06,040 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-04-14 17:37:25,320 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Wed Apr 14 17:37:25 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-14 17:37:27,555 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-04-14 17:37:27,661 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 17:37:27,934 | INFO  | Recovering from the journal @1:90901 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 17:37:27,937 | INFO  | Recovery replayed 12 operations from the journal in 0.235 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 17:37:27,972 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-04-14 17:37:28,630 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:activemq-38691-1618421848002-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-04-14 17:37:28,667 | INFO  | Listening for connections at: tcp://activemq:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 17:37:28,669 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:37:28,674 | INFO  | Listening for connections at: amqp://activemq:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 17:37:28,676 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:37:28,681 | INFO  | Listening for connections at: stomp://activemq:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 17:37:28,683 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:37:28,690 | INFO  | Listening for connections at: mqtt://activemq:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 17:37:28,693 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:37:28,949 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@53f6fd09{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-14 17:37:29,034 | INFO  | Listening for connections at ws://activemq:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-14 17:37:29,044 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:37:29,046 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:activemq-38691-1618421848002-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-04-14 17:37:29,048 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-04-14 17:37:29,955 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-04-14 17:37:30,489 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 17:37:30,500 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 17:37:30,636 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-04-14 17:37:31,286 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-04-14 17:37:31,447 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-04-14 17:40:07,090 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Wed Apr 14 17:40:07 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-14 17:40:09,694 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-04-14 17:40:09,775 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 17:40:09,913 | INFO  | Recovering from the journal @1:92804 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 17:40:09,924 | INFO  | Recovery replayed 19 operations from the journal in 0.131 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 17:40:09,947 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-04-14 17:40:10,340 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:activemq-46675-1618422009962-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-04-14 17:40:10,380 | INFO  | Listening for connections at: tcp://activemq:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 17:40:10,393 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:40:10,402 | INFO  | Listening for connections at: amqp://activemq:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 17:40:10,413 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:40:10,422 | INFO  | Listening for connections at: stomp://activemq:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 17:40:10,432 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:40:10,447 | INFO  | Listening for connections at: mqtt://activemq:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 17:40:10,455 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:40:10,684 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@53f6fd09{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-14 17:40:10,732 | INFO  | Listening for connections at ws://activemq:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-14 17:40:10,737 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:40:10,739 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:activemq-46675-1618422009962-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-04-14 17:40:10,740 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-04-14 17:40:11,255 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-04-14 17:40:11,740 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 17:40:11,741 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 17:40:11,843 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-04-14 17:40:12,334 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-04-14 17:40:12,643 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-04-14 17:42:27,536 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Wed Apr 14 17:42:27 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-14 17:42:29,655 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-04-14 17:42:29,766 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 17:42:29,921 | INFO  | Recovering from the journal @1:95540 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 17:42:29,923 | INFO  | Recovery replayed 4 operations from the journal in 0.115 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 17:42:29,934 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-04-14 17:42:30,394 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:activemq-37089-1618422149948-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-04-14 17:42:30,480 | INFO  | Listening for connections at: tcp://activemq:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 17:42:30,484 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:42:30,495 | INFO  | Listening for connections at: amqp://activemq:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 17:42:30,498 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
